tid,attribute,correct_val
31307,manager,Vagan_Smallwood
31308,name,Lode_Anamaria
31308,surname,Ruocco
31308,birthyear,1980
31308,birthplace,Fresno
31308,position,Midfield
31308,team,A.C._Perugia_Calcio
31308,city,Solna
31308,stadium,Donbass_Arena
31308,season,2013
31308,manager,Atsufumi_Comparetto
31309,name,Dallas_Chongkye
31309,surname,Timkovsky
31309,birthyear,1988
31309,birthplace,Panama
31309,position,Forward
31309,team,Wolverhampton_Wanderers_Football_Club
31309,city,Glasgow
31309,stadium,Emirates_Stadium
31309,season,2012
31309,manager,Zhouhui_Rubio
31310,name,Lorraine_Hussein
31310,surname,Sokolin
31310,birthyear,1993
31310,birthplace,Idaho
31310,position,Defender
31310,team,Royal_Antwerp_F.C.
31310,city,London
31310,stadium,Santiago_Bernabeu_Stadium
31310,season,2011
31310,manager,Rashi_Papadourakis
31311,name,Raymond_Huaiyuan
31311,surname,Merico
31311,birthyear,1985
31311,birthplace,Detroit
31311,position,Forward
31311,team,Lille_OSC
31311,city,Munich
31311,stadium,Allianz_Arena_Olympic_Stadium_Munich
31311,season,2010
31311,manager,Robert_Lally
31312,name,Daisy_Ryotaro
31312,surname,Felciano
31312,birthyear,1976
31312,birthplace,Milan
31312,position,Midfield
31312,team,Borussia_Monchengladbach
31312,city,Cardiff
31312,stadium,St_James__Park
31312,season,2012
31312,manager,Jeremy_Cantu
31313,name,Matthey_Toshihisa
31313,surname,Bowhill
31313,birthyear,1983
31313,birthplace,Colorado
31313,position,Midfield
31313,team,ACF_Fiorentina
31313,city,Hamburg
31313,stadium,King_Power_Stadium
31313,season,2013
31313,manager,Amandio_Klosowski
31314,name,Devina_Qutaibah
31314,surname,Schloegel
31314,birthyear,1997
31314,birthplace,Charleston
31314,position,Goalkeeper
31314,team,Boavista_F.C.
31314,city,Naples
31314,stadium,Veltins-Arena
31314,season,2014
31314,manager,Torsten_Fedou
31315,name,Karan_Spyridon
31315,surname,Heiserman
31315,birthyear,1986
31315,birthplace,Vancouver
31315,position,Goalkeeper
31315,team,Valencia_CF
31315,city,Stuttgart
31315,stadium,Camp_Nou
31315,season,2011
31315,manager,Veit_Luks
31316,name,Gongzhu_Youngmok
31316,surname,Kubicar
31316,birthyear,1979
31316,birthplace,Warsaw
31316,position,Defender
31316,team,S.C._Braga
31316,city,Gelsenkirchen
31316,stadium,Sporting_Park
31316,season,2013
31316,manager,Henryk_Kochs
31317,name,Tatsuro_Kamaljit
31317,surname,Specker
31317,birthyear,1994
31317,birthplace,Shreveport
31317,position,Forward
31317,team,S.C._Braga
31317,city,Gelsenkirchen
31317,stadium,Sporting_Park
31317,season,2014
31317,manager,Bernando_Jesus
31318,name,Mehryar_Judi
31318,surname,Favre
31318,birthyear,1995
31318,birthplace,Amarillo
31318,position,Midfield
31318,team,Valencia_CF
31318,city,Montevideo
31318,stadium,Constant_Vanden_Stock_Stadium
31318,season,2011
31318,manager,Vagan_Smallwood
31319,name,Masum_Zhenbing
31319,surname,Kwasny
31319,birthyear,1982
31319,birthplace,Charleston
31319,position,Forward
31319,team,Wolverhampton_Wanderers_Football_Club
31319,city,Dortmund
31319,stadium,Stadio_San_Paolo
31319,season,2013
31319,manager,Sigenobu_Bodagala
31320,name,Devina_Qutaibah
31320,surname,Schloegel
31320,birthyear,1997
31320,birthplace,Charleston
31320,position,Goalkeeper
31320,team,Royal_Antwerp_F.C.
31320,city,London
31320,stadium,Santiago_Bernabeu_Stadium
31320,season,2011
31320,manager,Rashi_Papadourakis
31321,name,Theordore_Zhaoqian
31321,surname,Devroye
31321,birthyear,1991
31321,birthplace,Lexington
31321,position,Defender
31321,team,Forest_Green_Rovers_F.C.
31321,city,Solna
31321,stadium,Allianz_Arena_Olympic_Stadium_Munich
31321,season,2014
31321,manager,Bon_Kruiskamp
31322,name,Sanjaya_Raed
31322,surname,Zabele
31322,birthyear,1996
31322,birthplace,Twin
31322,position,Midfield
31322,team,VfL_Wolfsburg
31322,city,Berlin
31322,stadium,Westfalenstadion
31322,season,2011
31322,manager,Atsufumi_Comparetto
31323,name,Yoonjoon_Eila
31323,surname,Yannakoudakis
31323,birthyear,1996
31323,birthplace,Shannon
31323,position,Midfield
31323,team,New_York_Red_Bulls
31323,city,Solna
31323,stadium,Allianz_Arena_Olympic_Stadium_Munich
31323,season,2011
31323,manager,Atsuyuki_Jayaprakash
31324,name,Hing_Seichi
31324,surname,Kehrer
31324,birthyear,1990
31324,birthplace,Conakry
31324,position,Midfield
31324,team,Toronto_FC
31324,city,Stuttgart
31324,stadium,Camp_Nou
31324,season,2014
31324,manager,Kazuhiko_Claybrook
31325,name,Hichum_Ashok
31325,surname,Leifker
31325,birthyear,1984
31325,birthplace,Monroe
31325,position,Defender
31325,team,Forest_Green_Rovers_F.C.
31325,city,Solna
31325,stadium,Allianz_Arena_Olympic_Stadium_Munich
31325,season,2014
31325,manager,Bon_Kruiskamp
31326,name,Graham_Kukhamay
31326,surname,McCain
31326,birthyear,1989
31326,birthplace,Barcelona
31326,position,Midfield
31326,team,A.C._Perugia_Calcio
31326,city,Solna
31326,stadium,Donbass_Arena
31326,season,2013
31326,manager,Masum_Kasprzak
31327,name,Yasusi_Seongyeol
31327,surname,Clemm
31327,birthyear,1997
31327,birthplace,Des
31327,position,Defender
31327,team,VfL_Wolfsburg
31327,city,Solna
31327,stadium,Allianz_Arena_Olympic_Stadium_Munich
31327,season,2011
31327,manager,Atsufumi_Comparetto
31328,name,Hucang_Xiaoyong
31328,surname,Bernabeu
31328,birthyear,1996
31328,birthplace,Boise
31328,position,Goalkeeper
31328,team,West_Ham_United_F.C.
31328,city,Solna
31328,stadium,Balaidos
31328,season,2013
31328,manager,Aiqun_Levergood
31329,name,Martii_Mischa
31329,surname,Matyska
31329,birthyear,1978
31329,birthplace,Pasco
31329,position,Forward
31329,team,Wolverhampton_Wanderers_Football_Club
31329,city,Dortmund
31329,stadium,Stadio_San_Paolo
31329,season,2013
31329,manager,Sigenobu_Bodagala
31330,name,Yasubumi_Friedemann
31330,surname,Nobauer
31330,birthyear,1984
31330,birthplace,Louisville
31330,position,Midfield
31330,team,Juventus
31330,city,Salvador
31330,stadium,BMO_Field
31330,season,2010
31330,manager,Masum_Kasprzak
31331,name,Dallas_Chongkye
31331,surname,Timkovsky
31331,birthyear,1988
31331,birthplace,Panama
31331,position,Forward
31331,team,Wolverhampton_Wanderers_Football_Club
31331,city,Glasgow
31331,stadium,Emirates_Stadium
31331,season,2012
31331,manager,Zhouhui_Rubio
31332,name,Petko_Maogang
31332,surname,Usha
31332,birthyear,1986
31332,birthplace,Nice
31332,position,Midfield
31332,team,Wolverhampton_Wanderers_Football_Club
31332,city,Glasgow
31332,stadium,Emirates_Stadium
31332,season,2013
31332,manager,Sigenobu_Bodagala
31333,name,Martii_Mischa
31333,surname,Matyska
31333,birthyear,1978
31333,birthplace,Pasco
31333,position,Midfield
31333,team,Sport_Club_Internacional
31333,city,Montreal
31333,stadium,King_Power_Stadium
31333,season,2011
31333,manager,Berardo_Gerber
31334,name,Zengping_Alissa
31334,surname,Touretzky
31334,birthyear,1983
31334,birthplace,Roanoke
31334,position,Goalkeeper
31334,team,Tianjin_Teda_F.C.
31334,city,Cardiff
31334,stadium,Estadio_da_Luz
31334,season,2014
31334,manager,Ahsan_Kliger
31335,name,Jinsei_Ranjeev
31335,surname,Blix
31335,birthyear,1983
31335,birthplace,Cozumel
31335,position,Midfield
31335,team,Wolverhampton_Wanderers_Football_Club
31335,city,Dortmund
31335,stadium,Stadio_San_Paolo
31335,season,2013
31335,manager,Sigenobu_Bodagala
31336,name,Catuscia_Ivo
31336,surname,Miles
31336,birthyear,1984
31336,birthplace,Guaymas
31336,position,Defender
31336,team,The_New_Saints_F.C.
31336,city,Arlington
31336,stadium,Parc_des_Princes
31336,season,2012
31336,manager,Mayan_Tautenhahn
31337,name,Antonius_Ard
31337,surname,Rikino
31337,birthyear,1975
31337,birthplace,Prague
31337,position,Defender
31337,team,Toronto_FC
31337,city,Stuttgart
31337,stadium,Camp_Nou
31337,season,2014
31337,manager,Kazuhiko_Claybrook
31338,name,Lorraine_Hussein
31338,surname,Sokolin
31338,birthyear,1993
31338,birthplace,Idaho
31338,position,Defender
31338,team,Royal_Antwerp_F.C.
31338,city,London
31338,stadium,Santiago_Bernabeu_Stadium
31338,season,2011
31338,manager,Rashi_Papadourakis
31339,name,Geraud_Pat
31339,surname,Sherratt
31339,birthyear,1976
31339,birthplace,Wilkes
31339,position,Midfield
31339,team,Boavista_F.C.
31339,city,Naples
31339,stadium,Veltins-Arena
31339,season,2014
31339,manager,Torsten_Fedou
31340,name,Mahmut_Vyjayanti
31340,surname,Dedood
31340,birthyear,1984
31340,birthplace,Mobile
31340,position,Defender
31340,team,FC_Bayern_Munich
31340,city,Seattle
31340,stadium,San_Siro_Stadium
31340,season,2015
31340,manager,Atsufumi_Comparetto
31341,name,Salim_Uday
31341,surname,Buttyan
31341,birthyear,1986
31341,birthplace,Beaumont
31341,position,Defender
31341,team,FK_Partizan
31341,city,Orlando
31341,stadium,White_Hart_Lane
31341,season,2012
31341,manager,Ravindra_Grnarov
31342,name,Daisy_Ryotaro
31342,surname,Felciano
31342,birthyear,1976
31342,birthplace,Milan
31342,position,Midfield
31342,team,Borussia_Monchengladbach
31342,city,Cardiff
31342,stadium,St_James__Park
31342,season,2012
31342,manager,Jeremy_Cantu
31343,name,Myla_Nikolaus
31343,surname,Goni
31343,birthyear,1995
31343,birthplace,Budapest
31343,position,Midfield
31343,team,FC_Spartak_Moscow
31343,city,Istanbul
31343,stadium,Jan_Breydel_Stadium
31343,season,2011
31343,manager,Yki_Villano
31344,name,Toshiro_Ryouichi
31344,surname,Nekvinda
31344,birthyear,1976
31344,birthplace,Great
31344,position,Forward
31344,team,P.a.o.k_Fc
31344,city,Brasilia
31344,stadium,King_Power_Stadium
31344,season,2012
31344,manager,Xiaomin_Saoudi
31345,name,Judy_Brant
31345,surname,Prenel
31345,birthyear,1978
31345,birthplace,Worcester
31345,position,Goalkeeper
31345,team,VfL_Wolfsburg
31345,city,Solna
31345,stadium,Allianz_Arena_Olympic_Stadium_Munich
31345,season,2011
31345,manager,Atsufumi_Comparetto
31346,name,Geraud_Pat
31346,surname,Sherratt
31346,birthyear,1976
31346,birthplace,Wilkes
31346,position,Midfield
31346,team,Boavista_F.C.
31346,city,Naples
31346,stadium,Veltins-Arena
31346,season,2013
31346,manager,Srikanth_Chimia
31347,name,Dongwook_Valentyn
31347,surname,Schupeta
31347,birthyear,1975
31347,birthplace,Fayetteville
31347,position,Defender
31347,team,P.a.o.k_Fc
31347,city,Tokyo
31347,stadium,BMO_Field
31347,season,2012
31347,manager,Xiaomin_Saoudi
31348,name,Hideaki_Sava
31348,surname,Burtschick
31348,birthyear,1988
31348,birthplace,Guatemala
31348,position,Defender
31348,team,The_New_Saints_F.C.
31348,city,Arlington
31348,stadium,Parc_des_Princes
31348,season,2014
31348,manager,Robbert_Flach
31349,name,Surapol_Yechezkel
31349,surname,Noltemeier
31349,birthyear,1984
31349,birthplace,Reno
31349,position,Midfield
31349,team,West_Ham_United_F.C.
31349,city,Solna
31349,stadium,Balaidos
31349,season,2013
31349,manager,Aiqun_Levergood
31350,name,Pitro_Melek
31350,surname,Poulin
31350,birthyear,1975
31350,birthplace,Buffalo
31350,position,Midfield
31350,team,FC_Kaiserslautern
31350,city,Munich
31350,stadium,Stadio_Olimpico
31350,season,2012
31350,manager,Atsufumi_Comparetto
31351,name,Dallan_Yoshioki
31351,surname,Nuzman
31351,birthyear,1990
31351,birthplace,Casper
31351,position,Midfield
31351,team,FC_Anzhi_Makhachkala
31351,city,Hamburg
31351,stadium,King_Power_Stadium
31351,season,2013
31351,manager,Robert_Lally
31352,name,Ramakant_Elgin
31352,surname,Schachter
31352,birthyear,1990
31352,birthplace,Sun
31352,position,Midfield
31352,team,FC_Anzhi_Makhachkala
31352,city,Tokyo
31352,stadium,BMO_Field
31352,season,2013
31352,manager,Robert_Lally
31353,name,Asis_Sinisa
31353,surname,Hennebert
31353,birthyear,1986
31353,birthplace,Elko
31353,position,Midfield
31353,team,Juventus
31353,city,Salvador
31353,stadium,BMO_Field
31353,season,2010
31353,manager,Masum_Kasprzak
31354,name,Toshiro_Ryouichi
31354,surname,Nekvinda
31354,birthyear,1976
31354,birthplace,Great
31354,position,Forward
31354,team,P.a.o.k_Fc
31354,city,Brasilia
31354,stadium,King_Power_Stadium
31354,season,2012
31354,manager,Xiaomin_Saoudi
31355,name,Sava_Lui
31355,surname,Schmerl
31355,birthyear,1977
31355,birthplace,Las
31355,position,Defender
31355,team,Borussia_Monchengladbach
31355,city,Cardiff
31355,stadium,St_James__Park
31355,season,2012
31355,manager,Jeremy_Cantu
31356,name,Jefferson_Chenxi
31356,surname,Goss
31356,birthyear,1987
31356,birthplace,Rochester
31356,position,Defender
31356,team,P.a.o.k_Fc
31356,city,Brasilia
31356,stadium,King_Power_Stadium
31356,season,2012
31356,manager,Xiaomin_Saoudi
31357,name,Gesine_Tilmann
31357,surname,Cagman
31357,birthyear,1996
31357,birthplace,Corpus
31357,position,Defender
31357,team,VfL_Wolfsburg
31357,city,Berlin
31357,stadium,Westfalenstadion
31357,season,2011
31357,manager,Atsufumi_Comparetto
31358,name,Drago_Slava
31358,surname,Rael
31358,birthyear,1995
31358,birthplace,Dakar
31358,position,Goalkeeper
31358,team,Juventus
31358,city,Salvador
31358,stadium,BMO_Field
31358,season,2015
31358,manager,Sigenobu_Bodagala
31359,name,Osmar_Norton
31359,surname,Gove
31359,birthyear,1975
31359,birthplace,Paris
31359,position,Defender
31359,team,Sport_Club_Internacional
31359,city,Montreal
31359,stadium,King_Power_Stadium
31359,season,2011
31359,manager,Berardo_Gerber
31360,name,Zicheng_Yike
31360,surname,Clark
31360,birthyear,1983
31360,birthplace,Missoula
31360,position,Defender
31360,team,Boavista_F.C.
31360,city,Naples
31360,stadium,Veltins-Arena
31360,season,2013
31360,manager,Srikanth_Chimia
31361,name,Nicol_Kathrin
31361,surname,Badache
31361,birthyear,1994
31361,birthplace,Key
31361,position,Forward
31361,team,Lille_OSC
31361,city,Munich
31361,stadium,Allianz_Arena_Olympic_Stadium_Munich
31361,season,2010
31361,manager,Robert_Lally
31362,name,Gernod_Sowmitri
31362,surname,Harloff
31362,birthyear,1991
31362,birthplace,Monterrey
31362,position,Forward
31362,team,Tianjin_Teda_F.C.
31362,city,Cardiff
31362,stadium,Estadio_da_Luz
31362,season,2011
31362,manager,Ryouji_Dare
31363,name,Anke_Ute
31363,surname,Weener
31363,birthyear,1995
31363,birthplace,Kiev
31363,position,Defender
31363,team,West_Ham_United_F.C.
31363,city,Solna
31363,stadium,Balaidos
31363,season,2013
31363,manager,Aiqun_Levergood
31364,name,Petko_Maogang
31364,surname,Usha
31364,birthyear,1986
31364,birthplace,Nice
31364,position,Defender
31364,team,FC_Kaiserslautern
31364,city,Munich
31364,stadium,Stadio_Olimpico
31364,season,2012
31364,manager,Atsufumi_Comparetto
31365,name,Matthey_Toshihisa
31365,surname,Bowhill
31365,birthyear,1983
31365,birthplace,Colorado
31365,position,Defender
31365,team,New_York_Red_Bulls
31365,city,Brasilia
31365,stadium,San_Siro_Stadium
31365,season,2011
31365,manager,Atsuyuki_Jayaprakash
31366,name,Dallas_Chongkye
31366,surname,Timkovsky
31366,birthyear,1988
31366,birthplace,Panama
31366,position,Defender
31366,team,FK_Partizan
31366,city,Orlando
31366,stadium,White_Hart_Lane
31366,season,2013
31366,manager,Ryouji_Dare
31367,name,Leelanivas_Domenico
31367,surname,Stolovitch
31367,birthyear,1975
31367,birthplace,Nassau
31367,position,Defender
31367,team,P.a.o.k_Fc
31367,city,Brasilia
31367,stadium,King_Power_Stadium
31367,season,2012
31367,manager,Kazuhiko_Claybrook
31368,name,Gina_Kenta
31368,surname,Besancenot
31368,birthyear,1976
31368,birthplace,Mobile
31368,position,Defender
31368,team,Clube_de_Regatas_do_Flamengo
31368,city,Rio_de_Janeiro
31368,stadium,Stadio_Olimpico
31368,season,2013
31368,manager,Jeremy_Cantu
31369,name,Rahim_Barton
31369,surname,Kawakami
31369,birthyear,1993
31369,birthplace,Billings
31369,position,Defender
31369,team,FK_Partizan
31369,city,Orlando
31369,stadium,White_Hart_Lane
31369,season,2013
31369,manager,Ryouji_Dare
31370,name,Bhuwan_Percy
31370,surname,Bouabdallah
31370,birthyear,1984
31370,birthplace,Guangzhou
31370,position,Forward
31370,team,Boavista_F.C.
31370,city,Naples
31370,stadium,Veltins-Arena
31370,season,2015
31370,manager,Duckyoung_Padhye
31371,name,Souri_Bozena
31371,surname,Saloma
31371,birthyear,1996
31371,birthplace,Dothan
31371,position,Goalkeeper
31371,team,Wolverhampton_Wanderers_Football_Club
31371,city,Glasgow
31371,stadium,Emirates_Stadium
31371,season,2012
31371,manager,Zhouhui_Rubio
31372,name,Dallas_Chongkye
31372,surname,Timkovsky
31372,birthyear,1988
31372,birthplace,Panama
31372,position,Forward
31372,team,Wolverhampton_Wanderers_Football_Club
31372,city,Glasgow
31372,stadium,Emirates_Stadium
31372,season,2012
31372,manager,Zhouhui_Rubio
31373,name,Guisseppi_Abdelmadjid
31373,surname,Newstead
31373,birthyear,1994
31373,birthplace,Istanbul
31373,position,Midfield
31373,team,Boavista_F.C.
31373,city,Naples
31373,stadium,Veltins-Arena
31373,season,2015
31373,manager,Duckyoung_Padhye
31374,name,Huajun_Haijo
31374,surname,Zajak
31374,birthyear,1982
31374,birthplace,Conakry
31374,position,Midfield
31374,team,The_New_Saints_F.C.
31374,city,Arlington
31374,stadium,Parc_des_Princes
31374,season,2014
31374,manager,Robbert_Flach
31375,name,Anke_Ute
31375,surname,Weener
31375,birthyear,1995
31375,birthplace,Kiev
31375,position,Defender
31375,team,Juventus
31375,city,Salvador
31375,stadium,BMO_Field
31375,season,2012
31375,manager,IlYoung_Giese
31376,name,Bienvenido_Hussein
31376,surname,Benaini
31376,birthyear,1992
31376,birthplace,Washington
31376,position,Midfield
31376,team,FC_Bayern_Munich
31376,city,Seattle
31376,stadium,San_Siro_Stadium
31376,season,2015
31376,manager,Atsufumi_Comparetto
31377,name,Christopher_Stamos
31377,surname,Munster
31377,birthyear,1993
31377,birthplace,Berlin
31377,position,Defender
31377,team,Boavista_F.C.
31377,city,Naples
31377,stadium,Veltins-Arena
31377,season,2013
31377,manager,Srikanth_Chimia
31378,name,Gang_Vivekananda
31378,surname,Hofstetter
31378,birthyear,1983
31378,birthplace,Mobile
31378,position,Midfield
31378,team,ACF_Fiorentina
31378,city,Hamburg
31378,stadium,King_Power_Stadium
31378,season,2013
31378,manager,Suranjan_Sakurai
31379,name,Nalvo_Shaygan
31379,surname,Handschuh
31379,birthyear,1996
31379,birthplace,Missoula
31379,position,Midfield
31379,team,Wolverhampton_Wanderers_Football_Club
31379,city,Glasgow
31379,stadium,Emirates_Stadium
31379,season,2013
31379,manager,Sigenobu_Bodagala
31380,name,Giuliano_Nobuhiko
31380,surname,Roeseler
31380,birthyear,1994
31380,birthplace,St
31380,position,Forward
31380,team,FC_Spartak_Moscow
31380,city,Istanbul
31380,stadium,Jan_Breydel_Stadium
31380,season,2012
31380,manager,Olavi_Gurd
31381,name,Ayal_Waeil
31381,surname,Haining
31381,birthyear,1981
31381,birthplace,Wichita
31381,position,Goalkeeper
31381,team,A.C._Perugia_Calcio
31381,city,Solna
31381,stadium,Donbass_Arena
31381,season,2013
31381,manager,Masum_Kasprzak
31382,name,Jefferson_Chenxi
31382,surname,Goss
31382,birthyear,1987
31382,birthplace,Rochester
31382,position,Defender
31382,team,P.a.o.k_Fc
31382,city,Brasilia
31382,stadium,King_Power_Stadium
31382,season,2012
31382,manager,Xiaomin_Saoudi
31383,name,Cherri_Toshiaki
31383,surname,Musselman
31383,birthyear,1984
31383,birthplace,Valdosta
31383,position,Midfield
31383,team,Tianjin_Teda_F.C.
31383,city,Cardiff
31383,stadium,Estadio_da_Luz
31383,season,2014
31383,manager,Ahsan_Kliger
31384,name,Jianlin_Guanghui
31384,surname,Rudstrom
31384,birthyear,1979
31384,birthplace,Des
31384,position,Defender
31384,team,Valencia_CF
31384,city,Stuttgart
31384,stadium,Camp_Nou
31384,season,2011
31384,manager,Veit_Luks
31385,name,Dagmar_Marilde
31385,surname,Shackel
31385,birthyear,1985
31385,birthplace,Memphis
31385,position,Defender
